ID;TASK;QUERY;CAT;DIFFICULTY;MENTION#0;URL#0;RELEVANCE#0;MENTION#1;URL#1;RELEVANCE#1;MENTION#2;URL#2;RELEVANCE#2;MENTION#3;URL#3;RELEVANCE#3;MENTION#4;URL#4;RELEVANCE#4;MENTION#5;URL#5;RELEVANCE#5;MENTION#6;URL#6;RELEVANCE#6;MENTION#7;URL#7;RELEVANCE#7;MENTION#8;URL#8;RELEVANCE#8;MENTION#9;URL#9;RELEVANCE#9;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-trec-2013-59-1;imer;eurozone crisis leader actions;ConQ;3;eurozone crisis leader;https://en.wikipedia.org/wiki/Prokopis_Pavlopoulos;2;eurozone crisis leader;https://en.wikipedia.org/wiki/Marcelo_Rebelo_de_Sousa;2;eurozone crisis leader;https://en.wikipedia.org/wiki/Michael_D._Higgins;2;eurozone crisis leader;https://en.wikipedia.org/wiki/Jos%C3%A9_Luis_Rodr%C3%ADguez_Zapatero;2;eurozone crisis leader;https://en.wikipedia.org/wiki/Mariano_Rajoy;2;eurozone crisis leader;https://en.wikipedia.org/wiki/Nicos_Anastasiades;2;eurozone crisis leader;https://en.wikipedia.org/wiki/Demetris_Christofias;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-trec-2011-2-1;exer;event planning college;ConQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-trec-2011-2-1;imer;event planning college;ConQ, SolEnQ;5;event planning college;http://www.eventplanningschools.com/colleges/;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-trec-2011-2-0;exer;event planning studying college;ConQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-trec-2011-2-0;imer;event planning studying college;ConQ, SolEnQ;5;event planning studying college;http://www.eventplanningschools.com/colleges/;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-trec-2010-117-0;exer;f5 tornadoes;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-trec-2010-117-0;imer;f5 tornadoes;CatQ, SolEnQ;5;f5 tornadoes;https://en.wikipedia.org/wiki/List_of_F5_and_EF5_tornadoes;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_LD-2012383;exer;famous computer scientists disappeared at sea;CatQ, SolEnQ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_LD-2012383;imer;famous computer scientists disappeared at sea;CatQ, SolEnQ;3;famous computer scientists disappeared at sea;https://en.wikipedia.org/wiki/Jim_Gray_(computer_scientist)|https://en.wikipedia.org/wiki/Evi_Nemeth;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_LD-2012372;exer;famous historical battlefields opponents fought;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_LD-2012372;imer;famous historical battlefields opponents fought;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_LD-2012385;exer;famous politicians vegetarians;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_LD-2012385;imer;famous politicians vegetarians;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_LD-2012387;exer;famous river confluence dam constructed;ConQ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_LD-2012387;imer;famous river confluence dam constructed;ConQ;3;famous river confluence dam;https://en.wikipedia.org/wiki/Myitsone_Dam;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-trec-2010-20-1;exer;fantasy football leagues;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-trec-2010-20-1;imer;fantasy football leagues;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_LD-20120511;exer;female rock singers;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_LD-20120511;imer;female rock singers;CatQ, SolEnQ;5;female rock singers;https://en.wikipedia.org/wiki/List_of_female_rock_singers;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-trec-2011-66-4;exer;female winemakers australia;CatQ, SolEnQ;5;australia;https://en.wikipedia.org/wiki/Australia;2;australia;https://en.wikipedia.org/wiki/Australia,_Cuba;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-trec-2011-66-4;imer;female winemakers australia;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-trec-2011-66-5;exer;female winemakers ;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-trec-2011-66-5;imer;female winemakers ;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-67;exer;ferris and observation wheels;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-67;imer;ferris and observation wheels;CatQ, SolEnQ;5;ferris and observation wheels;https://en.wikipedia.org/wiki/List_of_Ferris_wheels;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-123;exer;fifa world cup national team winners since 1974;CatQ, SolEnQ;3;fifa world cup;https://en.wikipedia.org/wiki/FIFA_World_Cup;2;fifa;https://en.wikipedia.org/wiki/FIFA;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-123;imer;fifa world cup national team winners since 1974;CatQ, SolEnQ;3;fifa world cup national team winners since 1974;https://en.wikipedia.org/wiki/Brazil_national_football_team|https://en.wikipedia.org/wiki/Germany_national_football_team|https://en.wikipedia.org/wiki/Italy_national_football_team|https://en.wikipedia.org/wiki/Argentina_national_football_team|https://en.wikipedia.org/wiki/France_national_football_team|https://en.wikipedia.org/wiki/Spain_national_football_team;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-139;exer;films directed by akira kurosawa;CatQ, SolEnQ;5;akira kurosawa;https://en.wikipedia.org/wiki/Akira_Kurosawa;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-139;imer;films directed by akira kurosawa;CatQ, SolEnQ;5;films directed by akira kurosawa;https://en.wikipedia.org/wiki/List_of_creative_works_by_Akira_Kurosawa;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-72;exer;films shot in venice;CatQ, SolEnQ;5;venice;https://en.wikipedia.org/wiki/Venice;2;venice;https://en.wikipedia.org/wiki/Venice,_Los_Angeles;2;venice;https://en.wikipedia.org/wiki/Venice,_Alberta;2;venice;https://en.wikipedia.org/wiki/Venice,_Bainbridge_Island,_Washington;2;venice;https://en.wikipedia.org/wiki/Venice,_Florida;2;venice;https://en.wikipedia.org/wiki/Venice,_Illinois;2;venice;https://en.wikipedia.org/wiki/Venice,_Louisiana;2;venice;https://en.wikipedia.org/wiki/Venice,_Missouri;2;venice;https://en.wikipedia.org/wiki/Venice,_Nebraska;2;venice;https://en.wikipedia.org/wiki/Venice,_New_York;2;venice;https://en.wikipedia.org/wiki/Venice,_Utah;2;venice;https://en.wikipedia.org/wiki/Venice,_Zimbabwe;2;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-72;imer;films shot in venice;CatQ, SolEnQ;5;films shot in venice;https://en.wikipedia.org/wiki/Category:Films_shot_in_Venice;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_LD-2009053;exer;finland car industry manufacturer saab sisu;ConQ;4;finland;https://en.wikipedia.org/wiki/Finland;2;saab;https://en.wikipedia.org/wiki/Saab_Automobile;2;sisu;https://en.wikipedia.org/wiki/Sisu_Auto;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_LD-2009053;imer;finland car industry manufacturer saab sisu;ConQ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-SemSearch_LS-12;exer;first targets of the atomic bomb;ConQ, SolEnQ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-SemSearch_LS-12;imer;first targets of the atomic bomb;ConQ, SolEnQ;3;first targets of the atomic bomb;https://en.wikipedia.org/wiki/Hiroshima|https://en.wikipedia.org/wiki/Nagasaki;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-SemSearch_LS-13;exer;five great epics of tamil literature;CatQ, ConQ, LQ, SolEnQ;3;five great epics of tamil literature;https://en.wikipedia.org/wiki/Five_Great_Epics;2;tamil;https://en.wikipedia.org/wiki/Tamil_language;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-SemSearch_LS-13;imer;five great epics of tamil literature;CatQ, ConQ, LQ, SolEnQ;3;five great epics of tamil literature;https://en.wikipedia.org/wiki/Silappatikaram|https://en.wikipedia.org/wiki/Manimekalaihttps://en.wikipedia.org/wiki/C%C4%ABvaka_Cint%C4%81ma%E1%B9%87i|https://en.wikipedia.org/wiki/Valayapathi|https://en.wikipedia.org/wiki/Kundalakesi;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-99;exer;for which label did elvis record his first album;QQ, SolEnQ;3;elvis;https://en.wikipedia.org/wiki/Elvis_Presley;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-99;imer;for which label did elvis record his first album;QQ, SolEnQ;3;for which label did elvis record his first album;https://en.wikipedia.org/wiki/Sun_Records;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-trec-2010-100-1;exer;forearm braces;ConQ;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-trec-2010-100-1;imer;forearm braces;ConQ;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-113;exer;formula 1 drivers that won the monaco grand prix;CatQ, SolEnQ;5;formula 1;https://en.wikipedia.org/wiki/Formula_One;2;monaco grand prix;https://en.wikipedia.org/wiki/Monaco_Grand_Prix;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-113;imer;formula 1 drivers that won the monaco grand prix;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-114;exer;formula one races in europe;CatQ, SolEnQ;5;formula one;https://en.wikipedia.org/wiki/Formula_One;2;europe;https://en.wikipedia.org/wiki/Europe;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-114;imer;formula one races in europe;CatQ, SolEnQ;5;formula one races in europe;https://en.wikipedia.org/wiki/List_of_Formula_One_Grands_Prix;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-115;exer;formula one world constructors champions;CatQ, SolEnQ;3;formula one;https://en.wikipedia.org/wiki/Formula_One;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-115;imer;formula one world constructors champions;CatQ, SolEnQ;3;formula one world constructors champions;https://en.wikipedia.org/wiki/Scuderia_Ferrari|https://en.wikipedia.org/wiki/Williams_Grand_Prix_Engineering|https://en.wikipedia.org/wiki/McLaren|https://en.wikipedia.org/wiki/Team_Lotus|https://en.wikipedia.org/wiki/Mercedes-Benz_in_Formula_One|https://en.wikipedia.org/wiki/Red_Bull_Racing|https://en.wikipedia.org/wiki/Cooper_Car_Company|https://en.wikipedia.org/wiki/Brabham|https://en.wikipedia.org/wiki/Renault_in_Formula_One|https://en.wikipedia.org/wiki/Vanwall|https://en.wikipedia.org/wiki/British_Racing_Motors|https://en.wikipedia.org/wiki/Equipe_Matra_Sports|https://en.wikipedia.org/wiki/Tyrrell_Racing|https://en.wikipedia.org/wiki/Benetton_Formula|https://en.wikipedia.org/wiki/Brawn_GP;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-trec-2012-24-0;exer;france world cup winners;CatQ, ConQ, SolEnQ;3;france;https://en.wikipedia.org/wiki/France_national_football_team;2;world cup;https://en.wikipedia.org/wiki/FIFA_World_Cup;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-trec-2012-24-0;imer;france world cup winners;CatQ, ConQ, SolEnQ;3;france world cup winners;https://en.wikipedia.org/wiki/1998_FIFA_World_Cup|https://en.wikipedia.org/wiki/2018_FIFA_World_Cup;2;france world cup;https://en.wikipedia.org/wiki/1938_FIFA_World_Cup|https://en.wikipedia.org/wiki/1998_FIFA_World_Cup;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-yahoo-207-0;exer;free online games;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-yahoo-207-0;imer;free online games;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-118;exer;french car models in 1960s;CatQ, SolEnQ;5;french;https://en.wikipedia.org/wiki/France;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-118;imer;french car models in 1960s;CatQ, SolEnQ;5;french car models in 1960s;https://en.wikipedia.org/wiki/List_of_automobile_manufacturers_of_France;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_LD-2012389;exer;frequently visited sharks gulf indian ocean;CatQ, SolEnQ;4;indian ocean;https://en.wikipedia.org/wiki/Indian_Ocean;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_LD-2012389;imer;frequently visited sharks gulf indian ocean;CatQ, SolEnQ;4;frequently visited sharks gulf indian ocean;https://en.wikipedia.org/wiki/Gulf_of_Aden|https://en.wikipedia.org/wiki/Gulf_of_Aqaba|https://en.wikipedia.org/wiki/Gulf_of_Bahrain|https://en.wikipedia.org/wiki/Gulf_of_Khambhat|https://en.wikipedia.org/wiki/Gulf_of_Kutch|https://en.wikipedia.org/wiki/Gulf_of_Mannar|https://en.wikipedia.org/wiki/Gulf_of_Martaban|https://en.wikipedia.org/wiki/Red_Sea|https://en.wikipedia.org/wiki/Gulf_of_Salwah|https://en.wikipedia.org/wiki/Gulf_of_Suez|https://en.wikipedia.org/wiki/Gulf_of_Tadjoura;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-yahoo-510-11;exer;gas grills;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ysqle-yahoo-510-11;imer;gas grills;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-127;exer;german female politicians;CatQ, SolEnQ;5;german;https://en.wikipedia.org/wiki/Germany;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-INEX_XER-127;imer;german female politicians;CatQ, SolEnQ;5;german female politicians;https://en.wikipedia.org/wiki/Category:German_women_in_politics;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-82;exer;give me a list of all american inventions;CatQ, SolEnQ;5;american;https://en.wikipedia.org/wiki/United_States;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-82;imer;give me a list of all american inventions;CatQ, SolEnQ;5;american inventions;https://en.wikipedia.org/wiki/Category:American_inventions;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-60;exer;give me a list of all lakes in denmark;CatQ, SolEnQ;5;denmark;https://en.wikipedia.org/wiki/Denmark;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-60;imer;give me a list of all lakes in denmark;CatQ, SolEnQ;5;lakes in denmark;https://en.wikipedia.org/wiki/List_of_lakes_of_Denmark;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-9;exer;give me a list of all trumpet players that were bandleaders;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-9;imer;give me a list of all trumpet players that were bandleaders;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_tr-63;exer;give me all actors starring in batman begins;CatQ, SolEnQ;5;batman begins;https://en.wikipedia.org/wiki/Batman_Begins;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_tr-63;imer;give me all actors starring in batman begins;CatQ, SolEnQ;5;actors starring in batman begins;https://www.imdb.com/title/tt0372784/fullcredits;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-29;exer;give me all actors starring in movies directed by and starring william shatner;CatQ, SolEnQ;5;william shatner;https://en.wikipedia.org/wiki/William_Shatner;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-29;imer;give me all actors starring in movies directed by and starring william shatner;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-63;exer;give me all argentine films;CatQ, SolEnQ;5;argentine;https://en.wikipedia.org/wiki/Argentina;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-63;imer;give me all argentine films;CatQ, SolEnQ;5;argentine films;https://en.wikipedia.org/wiki/Lists_of_Argentine_films;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-33;exer;give me all australian nonprofit organizations;CatQ, SolEnQ;5;australian;https://en.wikipedia.org/wiki/Australia;2;australian;https://en.wikipedia.org/wiki/Australia,_Cuba;1;australian;https://en.wikipedia.org/wiki/Australia,_Mississippi;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-33;imer;give me all australian nonprofit organizations;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-80;exer;give me all books by william goldman with more than 300 pages;CatQ, SolEnQ;5;william goldman;https://en.wikipedia.org/wiki/William_Goldman;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-80;imer;give me all books by william goldman with more than 300 pages;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_tr-78;exer;give me all books written by danielle steel;CatQ, SolEnQ;5;danielle steel;https://en.wikipedia.org/wiki/Danielle_Steel;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_tr-78;imer;give me all books written by danielle steel;CatQ, SolEnQ;5;all books written by danielle steel;https://en.wikipedia.org/wiki/List_of_works_by_Danielle_Steel;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-43;exer;give me all breeds of the german shepherd dog;ConQ;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-43;imer;give me all breeds of the german shepherd dog;ConQ;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_tr-80;exer;give me all canadian grunge record labels;CatQ, SolEnQ;5;canadian;https://en.wikipedia.org/wiki/Canada;2;grunge;https://en.wikipedia.org/wiki/Grunge;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_tr-80;imer;give me all canadian grunge record labels;CatQ, SolEnQ;5;canadian grunge record labels;https://en.wikipedia.org/wiki/Canadian_independent_record_labels;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-17;exer;give me all cars that are produced in germany;CatQ, SolEnQ;5;germany;https://en.wikipedia.org/wiki/Germany;2;germany;https://en.wikipedia.org/wiki/Germany,_Indiana;1;germany;https://en.wikipedia.org/wiki/Germany,_Texas;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-17;imer;give me all cars that are produced in germany;CatQ, SolEnQ;5;cars that are produced in germany;https://en.wikipedia.org/wiki/List_of_automobile_manufacturers_of_Germany;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_tr-17;exer;give me all cities in new jersey with more than 100000 inhabitants;CatQ, SolEnQ;5;new jersey;https://en.wikipedia.org/wiki/New_Jersey;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_tr-17;imer;give me all cities in new jersey with more than 100000 inhabitants;CatQ, SolEnQ;5;cities in new jersey with more than 100000 inhabitants;https://en.wikipedia.org/wiki/List_of_municipalities_in_New_Jersey;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-39;exer;give me all companies in munich;CatQ, SolEnQ;5;munich;https://en.wikipedia.org/wiki/Munich;2;munich;https://en.wikipedia.org/wiki/Munich,_North_Dakota;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-39;imer;give me all companies in munich;CatQ, SolEnQ;5;companies in munich;https://en.wikipedia.org/wiki/Category:Companies_based_in_Munich;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_tr-49;exer;give me all companies in the advertising industry;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_tr-49;imer;give me all companies in the advertising industry;CatQ, SolEnQ;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-31;exer;give me all current methodist national leaders;CatQ, SolEnQ;5;methodist;https://en.wikipedia.org/wiki/Methodism;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_te-31;imer;give me all current methodist national leaders;CatQ, SolEnQ;5;current methodist national leaders;https://en.wikipedia.org/wiki/List_of_Methodists;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_tr-86;exer;give me all female german chancellors;CatQ, SolEnQ;3;german;https://en.wikipedia.org/wiki/Germany;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_tr-86;imer;give me all female german chancellors;CatQ, SolEnQ;3;female german chancellors;https://en.wikipedia.org/wiki/Angela_Merkel;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_tr-1;exer;give me all female russian astronauts;CatQ, SolEnQ;3;russian;https://en.wikipedia.org/wiki/Russia;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
esdbpediav2-QALD2_tr-1;imer;give me all female russian astronauts;CatQ, SolEnQ;3;female russian astronauts;https://en.wikipedia.org/wiki/Yelena_Kondakova|https://en.wikipedia.org/wiki/Yelena_Serova|https://en.wikipedia.org/wiki/Nadezhda_Kuzhelnaya;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
